elec,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2_tCO2_,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,week_status,Day_of_week,load_type,timestamp,steam
96.16,50.26,0,0.04,88.62,100,69300,Weekday,Tuesday,Maximum_Load,16/01/2018 19:15,0.5
71.39,35.53,0,0.03,89.53,100,70200,Weekday,Tuesday,Maximum_Load,16/01/2018 19:30,0.5
79.24,37.22,0,0.04,90.51,100,71100,Weekday,Tuesday,Maximum_Load,16/01/2018 19:45,0.5
78.48,37.87,0,0.04,90.06,100,72000,Weekday,Tuesday,Maximum_Load,16/01/2018 20:00,0.5
100.98,55.19,0,0.05,87.75,100,72900,Weekday,Tuesday,Medium_Load,16/01/2018 20:15,1.67065406577788
77.98,36.32,0,0.04,90.65,100,73800,Weekday,Tuesday,Medium_Load,16/01/2018 20:30,0.82014818540598
93.85,50.4,0,0.04,88.1,100,74700,Weekday,Tuesday,Medium_Load,16/01/2018 20:45,0.896591298908753
60.37,16.31,0.79,0.03,96.54,99.99,75600,Weekday,Tuesday,Medium_Load,16/01/2018 21:00,0.5
12.53,0.04,22.46,0.01,100,48.72,76500,Weekday,Tuesday,Medium_Load,16/01/2018 21:15,0.5
5.47,0,26.5,0,100,20.22,77400,Weekday,Tuesday,Medium_Load,16/01/2018 21:30,0.5
5.18,0,26.64,0,100,19.09,78300,Weekday,Tuesday,Medium_Load,16/01/2018 21:45,0.5
5.29,0,26.57,0,100,19.53,79200,Weekday,Tuesday,Medium_Load,16/01/2018 22:00,1.06426545387841
5.04,1.55,14.87,0,95.58,32.1,80100,Weekday,Tuesday,Maximum_Load,16/01/2018 22:15,0.5
4.68,4.03,0,0,75.78,100,81000,Weekday,Tuesday,Maximum_Load,16/01/2018 22:30,0.5
4.61,3.92,0,0,76.18,100,81900,Weekday,Tuesday,Maximum_Load,16/01/2018 22:45,0.5
4.64,3.74,0,0,77.86,100,82800,Weekday,Tuesday,Maximum_Load,16/01/2018 23:00,0.5
4.57,3.17,0,0,82.17,100,83700,Weekday,Tuesday,Light_Load,16/01/2018 23:15,0.5
4.57,3.49,0.04,0,79.48,100,84600,Weekday,Tuesday,Light_Load,16/01/2018 23:30,0.5
4.68,4.39,0,0,72.93,100,85500,Weekday,Tuesday,Light_Load,16/01/2018 23:45,0.681011223146212
4.68,4.57,0,0,71.55,100,0,Weekday,Tuesday,Light_Load,16/01/2018 00:00,0.56737837658696
4.64,4.54,0,0,71.48,100,900,Weekday,Wednesday,Light_Load,17/01/2018 00:15,0.5
4.75,5,0,0,68.87,100,1800,Weekday,Wednesday,Light_Load,17/01/2018 00:30,0.5
4.68,4.86,0,0,69.36,100,2700,Weekday,Wednesday,Light_Load,17/01/2018 00:45,0.969263648546823
4.68,4.79,0,0,69.88,100,3600,Weekday,Wednesday,Light_Load,17/01/2018 01:00,0.5
4.68,4.86,0,0,69.36,100,4500,Weekday,Wednesday,Light_Load,17/01/2018 01:15,0.5
4.68,4.64,0,0,71.01,100,5400,Weekday,Wednesday,Light_Load,17/01/2018 01:30,0.5
4.75,4.97,0,0,69.09,100,6300,Weekday,Wednesday,Light_Load,17/01/2018 01:45,0.5
4.68,4.93,0,0,68.85,100,7200,Weekday,Wednesday,Light_Load,17/01/2018 02:00,0.5
4.72,5,0,0,68.65,100,8100,Weekday,Wednesday,Light_Load,17/01/2018 02:15,0.763479024640646
4.72,4.75,0,0,70.49,100,9000,Weekday,Wednesday,Light_Load,17/01/2018 02:30,1.25761060639956
4.72,4.86,0,0,69.67,100,9900,Weekday,Wednesday,Light_Load,17/01/2018 02:45,1.08545935083635
4.79,5.22,0,0,67.61,100,10800,Weekday,Wednesday,Light_Load,17/01/2018 03:00,0.5
4.72,4.75,0,0,70.49,100,11700,Weekday,Wednesday,Light_Load,17/01/2018 03:15,0.5
4.68,4.86,0,0,69.36,100,12600,Weekday,Wednesday,Light_Load,17/01/2018 03:30,0.5
4.68,4.82,0,0,69.66,100,13500,Weekday,Wednesday,Light_Load,17/01/2018 03:45,0.5
4.68,4.72,0,0,70.41,100,14400,Weekday,Wednesday,Light_Load,17/01/2018 04:00,0.5
4.72,4.54,0,0,72.07,100,15300,Weekday,Wednesday,Light_Load,17/01/2018 04:15,0.5
4.64,4.5,0,0,71.79,100,16200,Weekday,Wednesday,Light_Load,17/01/2018 04:30,0.5
4.64,4.54,0,0,71.48,100,17100,Weekday,Wednesday,Light_Load,17/01/2018 04:45,0.5
4.68,4.46,0,0,72.39,100,18000,Weekday,Wednesday,Light_Load,17/01/2018 05:00,0.5
4.68,4.57,0,0,71.55,100,18900,Weekday,Wednesday,Light_Load,17/01/2018 05:15,0.5
4.72,4.61,0,0,71.54,100,19800,Weekday,Wednesday,Light_Load,17/01/2018 05:30,0.5
4.68,4.72,0,0,70.41,100,20700,Weekday,Wednesday,Light_Load,17/01/2018 05:45,0.5
4.64,4.54,0,0,71.48,100,21600,Weekday,Wednesday,Light_Load,17/01/2018 06:00,1.60418220234605
4.64,4.61,0,0,70.94,100,22500,Weekday,Wednesday,Light_Load,17/01/2018 06:15,0.5
4.68,4.46,0,0,72.39,100,23400,Weekday,Wednesday,Light_Load,17/01/2018 06:30,0.5
4.32,3.85,0,0,74.66,100,24300,Weekday,Wednesday,Light_Load,17/01/2018 06:45,0.5
4.36,4,0,0,73.69,100,25200,Weekday,Wednesday,Light_Load,17/01/2018 07:00,0.5
4.39,4.43,0,0,70.39,100,26100,Weekday,Wednesday,Light_Load,17/01/2018 07:15,0.5
5.18,3.85,0,0,80.26,100,27000,Weekday,Wednesday,Light_Load,17/01/2018 07:30,0.5
7.38,4.54,0,0,85.17,100,27900,Weekday,Wednesday,Light_Load,17/01/2018 07:45,0.5
7.24,4.57,0,0,84.56,100,28800,Weekday,Wednesday,Light_Load,17/01/2018 08:00,0.696117274016246
56.59,42.52,0,0.03,79.95,100,29700,Weekday,Wednesday,Light_Load,17/01/2018 08:15,0.5
66.78,54.25,0,0.03,77.62,100,30600,Weekday,Wednesday,Light_Load,17/01/2018 08:30,0.5
62.75,49.18,0,0.03,78.71,100,31500,Weekday,Wednesday,Light_Load,17/01/2018 08:45,0.5
67.46,28.66,0,0.03,92.04,100,32400,Weekday,Wednesday,Light_Load,17/01/2018 09:00,0.5
71.6,22.75,0,0.03,95.3,100,33300,Weekday,Wednesday,Medium_Load,17/01/2018 09:15,1.43334869227454
82.84,32.76,0,0.04,92.99,100,34200,Weekday,Wednesday,Medium_Load,17/01/2018 09:30,0.5
64.69,13.46,0,0.03,97.9,100,35100,Weekday,Wednesday,Medium_Load,17/01/2018 09:45,0.5
67.18,19.94,0,0.03,95.87,100,36000,Weekday,Wednesday,Medium_Load,17/01/2018 10:00,0.539210497401287
60.88,17.06,0,0.03,96.29,100,36900,Weekday,Wednesday,Maximum_Load,17/01/2018 10:15,0.5
56.16,11.52,0,0.03,97.96,100,37800,Weekday,Wednesday,Maximum_Load,17/01/2018 10:30,0.5
73.08,21.96,0,0.03,95.77,100,38700,Weekday,Wednesday,Maximum_Load,17/01/2018 10:45,0.5
76.97,32.44,0,0.04,92.15,100,39600,Weekday,Wednesday,Maximum_Load,17/01/2018 11:00,0.78855150857001
61.56,35.42,0,0.03,86.68,100,40500,Weekday,Wednesday,Maximum_Load,17/01/2018 11:15,0.5
63.54,40.43,0,0.03,84.37,100,41400,Weekday,Wednesday,Maximum_Load,17/01/2018 11:30,0.5
69.19,44.82,0,0.03,83.93,100,42300,Weekday,Wednesday,Maximum_Load,17/01/2018 11:45,0.5
66.92,44.21,0,0.03,83.44,100,43200,Weekday,Wednesday,Maximum_Load,17/01/2018 12:00,0.5
20.34,9.14,18.36,0.01,91.21,74.23,44100,Weekday,Wednesday,Medium_Load,17/01/2018 12:15,0.5
8.06,0,25.78,0,100,29.84,45000,Weekday,Wednesday,Medium_Load,17/01/2018 12:30,0.5
7.96,0,25.34,0,100,29.97,45900,Weekday,Wednesday,Medium_Load,17/01/2018 12:45,0.5
7.67,0,25.27,0,100,29.04,46800,Weekday,Wednesday,Medium_Load,17/01/2018 13:00,0.5
66.6,28.87,3.6,0.03,91.75,99.85,47700,Weekday,Wednesday,Medium_Load,17/01/2018 13:15,0.5
66.74,28.12,0,0.03,92.15,100,48600,Weekday,Wednesday,Medium_Load,17/01/2018 13:30,0.5
104.04,57.6,0,0.05,87.49,100,49500,Weekday,Wednesday,Medium_Load,17/01/2018 13:45,0.5
80.75,35.5,0,0.04,91.54,100,50400,Weekday,Wednesday,Medium_Load,17/01/2018 14:00,0.5
84.49,43.78,0,0.04,88.79,100,51300,Weekday,Wednesday,Medium_Load,17/01/2018 14:15,0.5
63.25,22.9,0,0.03,94.03,100,52200,Weekday,Wednesday,Medium_Load,17/01/2018 14:30,0.564753429509246
52.42,18.25,0,0.02,94.44,100,53100,Weekday,Wednesday,Medium_Load,17/01/2018 14:45,0.5
49.82,12.38,0,0.02,97.05,100,54000,Weekday,Wednesday,Medium_Load,17/01/2018 15:00,0.5
58.1,17.71,0,0.03,95.65,100,54900,Weekday,Wednesday,Medium_Load,17/01/2018 15:15,0.68183736300068
63.83,20.27,0,0.03,95.31,100,55800,Weekday,Wednesday,Medium_Load,17/01/2018 15:30,0.796156779038017
76.07,32.4,0,0.03,92,100,56700,Weekday,Wednesday,Medium_Load,17/01/2018 15:45,0.5
61.24,20.16,0,0.03,94.99,100,57600,Weekday,Wednesday,Medium_Load,17/01/2018 16:00,0.5
50.51,12.35,0,0.02,97.14,100,58500,Weekday,Wednesday,Medium_Load,17/01/2018 16:15,0.928627913558048
59.08,22,0,0.03,93.71,100,59400,Weekday,Wednesday,Medium_Load,17/01/2018 16:30,0.5
58.14,19.62,0,0.03,94.75,100,60300,Weekday,Wednesday,Medium_Load,17/01/2018 16:45,0.972757492188228
62.24,23.15,0,0.03,93.73,100,61200,Weekday,Wednesday,Medium_Load,17/01/2018 17:00,0.571994179346928
51.73,13.82,0,0.02,96.61,100,62100,Weekday,Wednesday,Maximum_Load,17/01/2018 17:15,0.839918239241765
65.38,25.7,0,0.03,93.07,100,63000,Weekday,Wednesday,Maximum_Load,17/01/2018 17:30,0.663352154934487
43.16,8.39,1.15,0.02,98.16,99.96,63900,Weekday,Wednesday,Maximum_Load,17/01/2018 17:45,0.5
32.8,0.04,9.07,0.02,100,96.38,64800,Weekday,Wednesday,Maximum_Load,17/01/2018 18:00,0.907105526291492
35.96,11.77,0.86,0.02,95.04,99.97,65700,Weekday,Wednesday,Maximum_Load,17/01/2018 18:15,0.5
40.86,17.32,0,0.02,92.07,100,66600,Weekday,Wednesday,Maximum_Load,17/01/2018 18:30,0.5
38.92,4.32,2.2,0.02,99.39,99.84,67500,Weekday,Wednesday,Maximum_Load,17/01/2018 18:45,0.5
40.07,0.79,1.55,0.02,99.98,99.93,68400,Weekday,Wednesday,Maximum_Load,17/01/2018 19:00,0.5
38.09,0.54,2.12,0.02,99.99,99.85,69300,Weekday,Wednesday,Maximum_Load,17/01/2018 19:15,0.5
39.53,0.83,2.09,0.02,99.98,99.86,70200,Weekday,Wednesday,Maximum_Load,17/01/2018 19:30,0.5
39.92,0.76,1.62,0.02,99.98,99.92,71100,Weekday,Wednesday,Maximum_Load,17/01/2018 19:45,1.2569317562512
38.12,0.5,2.81,0.02,99.99,99.73,72000,Weekday,Wednesday,Maximum_Load,17/01/2018 20:00,0.5
39.78,0.79,1.73,0.02,99.98,99.91,72900,Weekday,Wednesday,Medium_Load,17/01/2018 20:15,0.5
38.92,0.68,2.34,0.02,99.98,99.82,73800,Weekday,Wednesday,Medium_Load,17/01/2018 20:30,0.5
39.53,0.79,1.8,0.02,99.98,99.9,74700,Weekday,Wednesday,Medium_Load,17/01/2018 20:45,0.618713146198851
38.09,0.61,2.38,0.02,99.99,99.81,75600,Weekday,Wednesday,Medium_Load,17/01/2018 21:00,0.5
38.56,0.9,2.48,0.02,99.97,99.79,76500,Weekday,Wednesday,Medium_Load,17/01/2018 21:15,0.533478780115096
39.82,1.26,1.44,0.02,99.95,99.93,77400,Weekday,Wednesday,Medium_Load,17/01/2018 21:30,0.5
40.25,1.22,0.86,0.02,99.95,99.98,78300,Weekday,Wednesday,Medium_Load,17/01/2018 21:45,0.587562629647072
36.58,0.32,3.96,0.02,100,99.42,79200,Weekday,Wednesday,Medium_Load,17/01/2018 22:00,0.5
40.46,13.57,0.43,0.02,94.81,99.99,80100,Weekday,Wednesday,Maximum_Load,17/01/2018 22:15,1.14044383140597
39.56,30.96,0,0.02,78.75,100,81000,Weekday,Wednesday,Maximum_Load,17/01/2018 22:30,0.835773271574752
34.85,25.74,0,0.02,80.44,100,81900,Weekday,Wednesday,Maximum_Load,17/01/2018 22:45,0.5
34.88,24.66,0,0.02,81.65,100,82800,Weekday,Wednesday,Maximum_Load,17/01/2018 23:00,0.5
33.19,21.53,0,0.02,83.89,100,83700,Weekday,Wednesday,Light_Load,17/01/2018 23:15,0.5
37.69,27.29,0,0.02,81,100,84600,Weekday,Wednesday,Light_Load,17/01/2018 23:30,0.996570590771166
40.25,30.46,0,0.02,79.74,100,85500,Weekday,Wednesday,Light_Load,17/01/2018 23:45,0.5
36.9,27.29,0,0.02,80.4,100,0,Weekday,Wednesday,Light_Load,17/01/2018 00:00,0.5
34.74,25.6,0,0.02,80.5,100,900,Weekday,Thursday,Light_Load,18/01/2018 00:15,0.5
37.08,28.37,0,0.02,79.42,100,1800,Weekday,Thursday,Light_Load,18/01/2018 00:30,0.503937753904294
35.14,26.14,0,0.02,80.24,100,2700,Weekday,Thursday,Light_Load,18/01/2018 00:45,0.5
40.9,31.72,0,0.02,79.02,100,3600,Weekday,Thursday,Light_Load,18/01/2018 01:00,0.5
38.45,29.95,0,0.02,78.89,100,4500,Weekday,Thursday,Light_Load,18/01/2018 01:15,0.771423074788346
34.45,26.5,0,0.02,79.26,100,5400,Weekday,Thursday,Light_Load,18/01/2018 01:30,1.0236941524865
29.77,24.7,0,0.01,76.96,100,6300,Weekday,Thursday,Light_Load,18/01/2018 01:45,0.5
29.95,24.37,0,0.01,77.57,100,7200,Weekday,Thursday,Light_Load,18/01/2018 02:00,0.5
34.74,28.87,0,0.02,76.91,100,8100,Weekday,Thursday,Light_Load,18/01/2018 02:15,0.5
40.46,32.04,0,0.02,78.4,100,9000,Weekday,Thursday,Light_Load,18/01/2018 02:30,0.5
36.79,28.62,0,0.02,78.93,100,9900,Weekday,Thursday,Light_Load,18/01/2018 02:45,0.5
38.3,28.69,0,0.02,80.04,100,10800,Weekday,Thursday,Light_Load,18/01/2018 03:00,0.736317668854721
40.57,31.61,0,0.02,78.88,100,11700,Weekday,Thursday,Light_Load,18/01/2018 03:15,0.5
37.08,27.97,0,0.02,79.83,100,12600,Weekday,Thursday,Light_Load,18/01/2018 03:30,0.5
35.28,26.24,0,0.02,80.24,100,13500,Weekday,Thursday,Light_Load,18/01/2018 03:45,0.5
37.22,28.01,0,0.02,79.9,100,14400,Weekday,Thursday,Light_Load,18/01/2018 04:00,0.691295172310284
40.5,30.92,0,0.02,79.48,100,15300,Weekday,Thursday,Light_Load,18/01/2018 04:15,0.5
37.22,27.9,0,0.02,80.02,100,16200,Weekday,Thursday,Light_Load,18/01/2018 04:30,0.5
35.89,27.11,0,0.02,79.79,100,17100,Weekday,Thursday,Light_Load,18/01/2018 04:45,0.5
38.48,29.92,0,0.02,78.94,100,18000,Weekday,Thursday,Light_Load,18/01/2018 05:00,1.04104844072674
40.39,31.18,0,0.02,79.16,100,18900,Weekday,Thursday,Light_Load,18/01/2018 05:15,1.06901757707075
36.58,27.43,0,0.02,80.01,100,19800,Weekday,Thursday,Light_Load,18/01/2018 05:30,0.5
39.17,30.53,0,0.02,78.87,100,20700,Weekday,Thursday,Light_Load,18/01/2018 05:45,0.5
40.39,31.21,0,0.02,79.13,100,21600,Weekday,Thursday,Light_Load,18/01/2018 06:00,0.5
36.65,27.72,0,0.02,79.76,100,22500,Weekday,Thursday,Light_Load,18/01/2018 06:15,0.5
40.5,31.39,0,0.02,79.04,100,23400,Weekday,Thursday,Light_Load,18/01/2018 06:30,0.5
37.91,28.94,0,0.02,79.49,100,24300,Weekday,Thursday,Light_Load,18/01/2018 06:45,0.613500236469634
35.75,27.94,0,0.02,78.79,100,25200,Weekday,Thursday,Light_Load,18/01/2018 07:00,0.5
33.16,24.98,0,0.02,79.87,100,26100,Weekday,Thursday,Light_Load,18/01/2018 07:15,0.5
40.1,29.74,0,0.02,80.32,100,27000,Weekday,Thursday,Light_Load,18/01/2018 07:30,0.5
42.37,30.64,0,0.02,81.03,100,27900,Weekday,Thursday,Light_Load,18/01/2018 07:45,0.5
36.61,24.84,0,0.02,82.75,100,28800,Weekday,Thursday,Light_Load,18/01/2018 08:00,0.5
53.39,40.57,0,0.02,79.62,100,29700,Weekday,Thursday,Light_Load,18/01/2018 08:15,0.5
64.55,51.84,0,0.03,77.97,100,30600,Weekday,Thursday,Light_Load,18/01/2018 08:30,0.527138401424349
73.22,58.82,0,0.03,77.96,100,31500,Weekday,Thursday,Light_Load,18/01/2018 08:45,0.5
81.07,42.08,0,0.04,88.76,100,32400,Weekday,Thursday,Light_Load,18/01/2018 09:00,0.5
97.13,43.92,0,0.04,91.12,100,33300,Weekday,Thursday,Medium_Load,18/01/2018 09:15,1.38168944826598
97.49,50.36,0,0.04,88.85,100,34200,Weekday,Thursday,Medium_Load,18/01/2018 09:30,1.4678058829495
70.06,27.47,0,0.03,93.1,100,35100,Weekday,Thursday,Medium_Load,18/01/2018 09:45,0.5
69.98,23,0,0.03,95,100,36000,Weekday,Thursday,Medium_Load,18/01/2018 10:00,0.5
127.69,56.56,0,0.06,91.43,100,36900,Weekday,Thursday,Maximum_Load,18/01/2018 10:15,0.5
132.91,53.32,0,0.06,92.81,100,37800,Weekday,Thursday,Maximum_Load,18/01/2018 10:30,0.5
134.6,55.08,0,0.06,92.55,100,38700,Weekday,Thursday,Maximum_Load,18/01/2018 10:45,0.87743673266672
135.4,62.21,0,0.06,90.87,100,39600,Weekday,Thursday,Maximum_Load,18/01/2018 11:00,1.12549531585221
143.93,72.18,0,0.07,89.39,100,40500,Weekday,Thursday,Maximum_Load,18/01/2018 11:15,1.50840756437686
131.04,79.09,0,0.06,85.61,100,41400,Weekday,Thursday,Maximum_Load,18/01/2018 11:30,1.09680742032882
142.85,75.17,0,0.07,88.5,100,42300,Weekday,Thursday,Maximum_Load,18/01/2018 11:45,2.26808559297585
146.48,84.89,0,0.07,86.52,100,43200,Weekday,Thursday,Maximum_Load,18/01/2018 12:00,1.78850893520022
25.63,9.54,18.43,0.01,93.72,81.19,44100,Weekday,Thursday,Medium_Load,18/01/2018 12:15,0.5
7.81,0,26.06,0,100,28.71,45000,Weekday,Thursday,Medium_Load,18/01/2018 12:30,0.5
7.74,0,25.02,0,100,29.55,45900,Weekday,Thursday,Medium_Load,18/01/2018 12:45,1.24466192186139
9.43,0.32,23.47,0,99.94,37.28,46800,Weekday,Thursday,Medium_Load,18/01/2018 13:00,0.5
100.12,38.38,0,0.05,93.37,100,47700,Weekday,Thursday,Medium_Load,18/01/2018 13:15,0.5
122.65,55.55,0,0.06,91.09,100,48600,Weekday,Thursday,Medium_Load,18/01/2018 13:30,0.538702464216695
89.5,29.77,0,0.04,94.89,100,49500,Weekday,Thursday,Medium_Load,18/01/2018 13:45,0.668844098597978
102.85,34.27,0,0.05,94.87,100,50400,Weekday,Thursday,Medium_Load,18/01/2018 14:00,1.07810808997363
93.31,32.08,0,0.04,94.57,100,51300,Weekday,Thursday,Medium_Load,18/01/2018 14:15,0.516909947653838
122.11,43.92,0,0.06,94.1,100,52200,Weekday,Thursday,Medium_Load,18/01/2018 14:30,1.39577792545057
110.48,42.05,0,0.05,93.46,100,53100,Weekday,Thursday,Medium_Load,18/01/2018 14:45,0.84008165018929
108.83,39.24,0,0.05,94.07,100,54000,Weekday,Thursday,Medium_Load,18/01/2018 15:00,0.657425013700862
105.05,32.18,0,0.05,95.61,100,54900,Weekday,Thursday,Medium_Load,18/01/2018 15:15,0.5
96.16,28.55,0,0.04,95.86,100,55800,Weekday,Thursday,Medium_Load,18/01/2018 15:30,0.5
117.04,45.72,0,0.05,93.15,100,56700,Weekday,Thursday,Medium_Load,18/01/2018 15:45,0.554949252944659
131.11,56.45,0,0.06,91.85,100,57600,Weekday,Thursday,Medium_Load,18/01/2018 16:00,0.888036892220876
114.48,47.02,0,0.05,92.5,100,58500,Weekday,Thursday,Medium_Load,18/01/2018 16:15,0.5
142.56,64.22,0,0.07,91.18,100,59400,Weekday,Thursday,Medium_Load,18/01/2018 16:30,1.29250270876015
106.16,35.6,0,0.05,94.81,100,60300,Weekday,Thursday,Medium_Load,18/01/2018 16:45,0.557575499482504
120.02,39.92,0,0.06,94.89,100,61200,Weekday,Thursday,Medium_Load,18/01/2018 17:00,1.5637923613114
110.23,41.18,0,0.05,93.68,100,62100,Weekday,Thursday,Maximum_Load,18/01/2018 17:15,0.500388871509501
149.65,64.87,0,0.07,91.75,100,63000,Weekday,Thursday,Maximum_Load,18/01/2018 17:30,0.601056460121942
58.1,8.14,1.8,0.03,99.03,99.95,63900,Weekday,Thursday,Maximum_Load,18/01/2018 17:45,0.5
36.97,0.25,6.84,0.02,100,98.33,64800,Weekday,Thursday,Maximum_Load,18/01/2018 18:00,0.5
85.57,44.53,0.61,0.04,88.71,100,65700,Weekday,Thursday,Maximum_Load,18/01/2018 18:15,0.67152123067601
136.76,75.06,0,0.06,87.66,100,66600,Weekday,Thursday,Maximum_Load,18/01/2018 18:30,1.43960119936369
123.05,55.19,0,0.06,91.24,100,67500,Weekday,Thursday,Maximum_Load,18/01/2018 18:45,0.547075069644478
135.94,54.72,0,0.06,92.77,100,68400,Weekday,Thursday,Maximum_Load,18/01/2018 19:00,0.5
105.59,44.42,0,0.05,92.18,100,69300,Weekday,Thursday,Maximum_Load,18/01/2018 19:15,0.5
133.2,56.88,0,0.06,91.97,100,70200,Weekday,Thursday,Maximum_Load,18/01/2018 19:30,1.03356959223907
141.66,60.01,0,0.06,92.08,100,71100,Weekday,Thursday,Maximum_Load,18/01/2018 19:45,0.5
114.66,47.41,0,0.05,92.41,100,72000,Weekday,Thursday,Maximum_Load,18/01/2018 20:00,0.5
118.01,51.59,0,0.05,91.63,100,72900,Weekday,Thursday,Medium_Load,18/01/2018 20:15,0.972293890501238
108.04,36.25,0,0.05,94.81,100,73800,Weekday,Thursday,Medium_Load,18/01/2018 20:30,0.634150268003898
119.2,40.36,0,0.05,94.72,100,74700,Weekday,Thursday,Medium_Load,18/01/2018 20:45,0.822568135497569
72.43,15.73,0.32,0.03,97.72,100,75600,Weekday,Thursday,Medium_Load,18/01/2018 21:00,0.5
78.34,10.94,0.18,0.04,99.04,100,76500,Weekday,Thursday,Medium_Load,18/01/2018 21:15,1.0985251516232
92.27,13.79,0,0.04,98.9,100,77400,Weekday,Thursday,Medium_Load,18/01/2018 21:30,0.710946652028761
40.25,0.72,2.27,0.02,99.98,99.84,78300,Weekday,Thursday,Medium_Load,18/01/2018 21:45,0.5
85.82,12.28,0,0.04,98.99,100,79200,Weekday,Thursday,Medium_Load,18/01/2018 22:00,0.660998981798694
90.58,26.68,0,0.04,95.93,100,80100,Weekday,Thursday,Maximum_Load,18/01/2018 22:15,0.722717659543428
55.98,34.78,0,0.03,84.94,100,81000,Weekday,Thursday,Maximum_Load,18/01/2018 22:30,0.533533529296333
90.68,44.71,0,0.04,89.69,100,81900,Weekday,Thursday,Maximum_Load,18/01/2018 22:45,0.601729737285858
81.04,41.51,0,0.04,89,100,82800,Weekday,Thursday,Maximum_Load,18/01/2018 23:00,0.5
47.16,30.56,0,0.02,83.92,100,83700,Weekday,Thursday,Light_Load,18/01/2018 23:15,0.603583835589348
53.57,32.18,0,0.02,85.72,100,84600,Weekday,Thursday,Light_Load,18/01/2018 23:30,0.5
89.42,43.34,0,0.04,89.99,100,85500,Weekday,Thursday,Light_Load,18/01/2018 23:45,0.602540199649922
72.25,39.02,0,0.03,87.99,100,0,Weekday,Thursday,Light_Load,18/01/2018 00:00,0.774137246504937
47.77,31.54,0,0.02,83.45,100,900,Weekday,Friday,Light_Load,19/01/2018 00:15,0.5
75.64,39.24,0,0.03,88.77,100,1800,Weekday,Friday,Light_Load,19/01/2018 00:30,1.22259319219618
91.4,44.28,0,0.04,89.99,100,2700,Weekday,Friday,Light_Load,19/01/2018 00:45,0.5
53.93,32.47,0,0.02,85.67,100,3600,Weekday,Friday,Light_Load,19/01/2018 01:00,0.5
38.48,27.76,0,0.02,81.1,100,4500,Weekday,Friday,Light_Load,19/01/2018 01:15,0.5
30.24,24.05,0,0.01,78.27,100,5400,Weekday,Friday,Light_Load,19/01/2018 01:30,0.5
30.35,23.98,0,0.01,78.46,100,6300,Weekday,Friday,Light_Load,19/01/2018 01:45,0.5
30.67,24.37,0,0.01,78.29,100,7200,Weekday,Friday,Light_Load,19/01/2018 02:00,0.504371650338539
82.26,42.59,0,0.04,88.8,100,8100,Weekday,Friday,Light_Load,19/01/2018 02:15,0.5
81.11,42.01,0,0.04,88.8,100,9000,Weekday,Friday,Light_Load,19/01/2018 02:30,0.738188725436866
57.96,34.09,0,0.03,86.2,100,9900,Weekday,Friday,Light_Load,19/01/2018 02:45,0.645623734532474
69.16,37.15,0,0.03,88.09,100,10800,Weekday,Friday,Light_Load,19/01/2018 03:00,0.931124246365999
51.41,32.51,0,0.02,84.52,100,11700,Weekday,Friday,Light_Load,19/01/2018 03:15,0.5
63.11,35.89,0,0.03,86.93,100,12600,Weekday,Friday,Light_Load,19/01/2018 03:30,0.884414063280529
41.18,28.91,0,0.02,81.84,100,13500,Weekday,Friday,Light_Load,19/01/2018 03:45,0.5
39.49,26.39,0,0.02,83.14,100,14400,Weekday,Friday,Light_Load,19/01/2018 04:00,0.92614910026368
35.28,25.38,0,0.02,81.18,100,15300,Weekday,Friday,Light_Load,19/01/2018 04:15,0.5
50.22,32.33,0,0.02,84.08,100,16200,Weekday,Friday,Light_Load,19/01/2018 04:30,0.684432728884948
37.01,29.45,0,0.02,78.25,100,17100,Weekday,Friday,Light_Load,19/01/2018 04:45,0.5
37.33,28.3,0,0.02,79.69,100,18000,Weekday,Friday,Light_Load,19/01/2018 05:00,0.5
37.22,29.38,0,0.02,78.49,100,18900,Weekday,Friday,Light_Load,19/01/2018 05:15,0.542564374320008
60.37,34.96,0,0.03,86.54,100,19800,Weekday,Friday,Light_Load,19/01/2018 05:30,1.28953121547647
81.14,40.57,0,0.04,89.44,100,20700,Weekday,Friday,Light_Load,19/01/2018 05:45,0.774165478728649
65.45,36.14,0,0.03,87.54,100,21600,Weekday,Friday,Light_Load,19/01/2018 06:00,0.521799812923026
70.16,38.41,0,0.03,87.72,100,22500,Weekday,Friday,Light_Load,19/01/2018 06:15,0.5
84.71,41.29,0,0.04,89.89,100,23400,Weekday,Friday,Light_Load,19/01/2018 06:30,0.5
67.86,35.89,0,0.03,88.4,100,24300,Weekday,Friday,Light_Load,19/01/2018 06:45,0.5
85.07,42.19,0,0.04,89.59,100,25200,Weekday,Friday,Light_Load,19/01/2018 07:00,0.5
78.7,40.43,0,0.04,88.95,100,26100,Weekday,Friday,Light_Load,19/01/2018 07:15,0.5
57.46,33.7,0,0.03,86.26,100,27000,Weekday,Friday,Light_Load,19/01/2018 07:30,0.656668525584252
82.48,39.89,0,0.04,90.02,100,27900,Weekday,Friday,Light_Load,19/01/2018 07:45,0.567301982782537
35.89,22.1,0,0.02,85.15,100,28800,Weekday,Friday,Light_Load,19/01/2018 08:00,0.5
55.01,41.11,0,0.03,80.1,100,29700,Weekday,Friday,Light_Load,19/01/2018 08:15,0.5
